,co2,co2-Stdev,ch4,ch4-Stdev,co,co-Stdev,AT,AT-Stdev,AP,AP-Stdev,RH,RH-Stdev,WS,WS-Stdev,WD,WD-Stdev
2020-03-31 00:00:00,419.938,0.046,1967.27,0.405,135.677,0.994,-15.562,0.525,947.031,0.069,56.424,1.665,5.582,0.53,153.292,6.255
2020-03-31 01:00:00,419.921,0.053,1967.23,0.448,135.329,0.844,-15.951,0.642,947.203,0.023,56.947,1.138,5.124,0.665,148.284,7.767
2020-03-31 02:00:00,419.948,0.023,1967.5,0.204,135.414,0.97,-16.71,0.347,947.348,0.078,60.923,0.957,5.268,0.667,155.664,7.136
2020-03-31 03:00:00,419.881,0.027,1967.23,0.236,134.853,0.742,-15.666,0.385,947.332,0.066,61.821,1.434,4.921,0.783,151.982,8.604
2020-03-31 04:00:00,419.898,0.023,1967.54,0.207,134.891,0.828,-15.808,0.329,947.659,0.06,64.527,0.945,4.335,0.599,149.397,8.368
2020-03-31 05:00:00,419.946,0.033,1968.09,0.301,134.819,0.929,-15.903,0.502,947.959,0.115,65.864,1.254,4.378,0.462,153.378,6.583
2020-03-31 06:00:00,419.98,0.033,1968.49,0.293,135.062,0.644,-15.674,0.572,948.19,0.051,65.994,1.098,3.587,0.487,153.288,8.618
2020-03-31 07:00:00,420.069,0.028,1969.39,0.368,135.076,0.947,-16.178,0.276,948.437,0.151,66.075,1.301,5.175,0.75,152.779,7.419
2020-03-31 08:00:00,420.161,0.036,1970.15,0.243,134.74,0.762,-15.492,0.617,948.91,0.137,64.145,1.535,3.438,1.176,153.726,14.426
2020-03-31 09:00:00,420.208,0.024,1970.56,0.319,134.514,0.825,-15.073,0.565,949.276,0.113,63.927,1.233,2.064,0.873,149.125,39.336
2020-03-31 10:00:00,420.228,0.017,1970.45,0.154,135.32,0.864,-15.753,0.345,949.413,0.024,64.777,0.548,2.302,0.904,153.278,18.251
2020-03-31 11:00:00,420.242,0.022,1970.33,0.142,135.42,0.937,-14.184,0.799,949.411,0.021,61.951,1.946,0.895,0.493,160.67,51.47
2020-03-31 12:00:00,420.274,0.023,1970.27,0.149,135.574,0.708,-14.851,0.534,949.45,0.02,61.017,1.194,1.152,0.643,163.104,74.286
2020-03-31 13:00:00,420.217,0.019,1970.18,0.202,135.184,0.807,-14.246,0.421,949.448,0.035,61.547,1.34,0.61,0.264,262.992,64.444
2020-03-31 14:00:00,420.261,0.034,1969.66,0.135,136.148,0.986,-15.287,0.27,949.522,0.037,61.655,3.279,3.028,0.64,313.773,16.048
2020-03-31 15:00:00,420.287,0.014,1969.49,0.29,137.14,0.961,-15.914,0.099,949.346,0.074,68.897,1.889,3.173,0.327,345.699,3.094
2020-03-31 16:00:00,420.319,0.041,1969.21,0.212,137.753,0.891,-16.076,0.041,949.097,0.105,71.483,1.223,3.523,0.29,337.351,5.083
2020-03-31 17:00:00,420.405,0.017,1969.91,0.167,137.91,0.779,-16.214,0.131,948.824,0.04,67.936,0.946,3.268,0.498,319.813,8.411
2020-03-31 18:00:00,420.42,0.03,1970.12,0.221,138.003,0.945,-16.688,0.127,948.703,0.079,70.072,1.582,3.509,0.307,328.452,8.969
2020-03-31 19:00:00,420.435,0.025,1970.31,0.15,138.236,0.852,-16.861,0.068,948.546,0.048,74.227,1.401,3.687,0.507,327.857,8.72
2020-03-31 20:00:00,420.472,0.016,1970.7,0.15,138.189,0.867,-16.83,0.076,948.451,0.068,76.754,0.956,4.055,0.313,319.836,4.345
2020-03-31 21:00:00,420.444,0.031,1970.52,0.196,138.179,0.791,-17.09,0.125,948.299,0.06,74.971,2.49,4.096,0.352,322.351,5.106
2020-03-31 22:00:00,420.337,0.023,1970.01,0.179,137.754,0.795,-17.411,0.116,947.945,0.144,77.583,6.359,4.135,0.523,330.366,7.779
2020-03-31 23:00:00,420.315,0.033,1969.91,0.25,137.763,0.875,-17.443,0.052,947.64,0.124,79.934,3.58,2.851,0.381,310.107,11.242
2020-04-01 00:00:00,420.315,0.049,1969.94,0.35,137.758,0.895,-17.725,0.16,947.311,0.066,81.084,2.978,3.209,0.497,325.032,6.955
2020-04-01 01:00:00,420.266,0.039,1970.05,0.181,137.742,0.788,-17.857,0.106,947.014,0.106,84.579,4.769,1.611,0.789,293.637,57.283
2020-04-01 02:00:00,420.19,0.108,1969.72,0.302,137.55,0.929,-17.66,0.404,946.659,0.121,75.959,9.013,1.875,0.959,261.37,55.593
2020-04-01 03:00:00,420.267,0.064,1969.83,0.199,137.862,0.887,-18.496,0.218,946.555,0.041,87.868,2.665,5.55,0.675,329.969,6.707
2020-04-01 04:00:00,420.132,0.044,1969.35,0.246,137.396,0.86,-18.592,0.219,946.48,0.093,84.047,2.759,5.694,0.433,334.464,5.686
2020-04-01 05:00:00,420.051,0.024,1969.9,0.287,136.681,0.75,-19.02,0.085,946.241,0.106,72.707,1.811,7.318,1.172,337.401,4.347
2020-04-01 06:00:00,420.047,0.014,1970.47,0.18,136.646,0.566,-19.079,0.069,945.938,0.108,72.7,1.005,8.811,0.688,339.467,3.917
2020-04-01 07:00:00,420.096,0.038,1970.56,0.177,136.335,0.769,-19.639,0.456,945.787,0.106,72.674,1.026,8.318,1.275,335.265,5.55
2020-04-01 08:00:00,420.132,0.027,1970.59,0.244,136.536,0.86,-20.333,0.076,945.644,0.077,73.97,2.305,7.436,1.026,333.117,4.339
2020-04-01 09:00:00,420.129,0.014,1971.1,0.223,136.533,0.824,-20.221,0.072,945.383,0.08,86.192,2.707,7.702,1.18,329.682,4.449
2020-04-01 10:00:00,420.149,0.014,1971.3,0.177,136.542,0.921,-19.894,0.099,944.99,0.173,86.29,0.644,6.064,1.412,328.404,6.771
2020-04-01 11:00:00,420.131,0.011,1970.88,0.104,136.691,0.836,-19.691,0.074,944.171,0.32,85.793,0.552,5.184,1.122,323.631,8.393
2020-04-01 12:00:00,420.12,0.029,1970.75,0.383,137.078,0.934,-19.554,0.082,943.134,0.352,86.101,0.56,4.152,1.354,306.983,35.221
2020-04-01 13:00:00,420.13,0.048,1970.44,0.251,137.033,0.955,-19.865,0.111,942.096,0.274,85.729,0.463,5.332,1.622,322.526,34.144
2020-04-01 14:00:00,420.056,0.045,1969.31,0.513,137.007,0.879,-19.232,0.53,940.696,0.576,85.379,0.786,6.938,1.95,311.091,30.082
2020-04-01 15:00:00,419.979,0.01,1968.81,0.155,137.0,0.818,-18.461,0.312,939.542,0.308,86.232,0.59,9.938,2.573,322.998,13.119
2020-04-01 16:00:00,419.985,0.014,1968.86,0.182,137.043,0.882,-19.014,0.128,938.81,0.299,85.744,0.511,9.872,1.891,328.906,8.375
2020-04-01 17:00:00,419.979,0.014,1968.69,0.189,137.067,0.775,-18.807,0.105,937.731,0.345,85.891,0.465,9.71,1.872,325.948,6.729
2020-04-01 18:00:00,419.971,0.025,1968.73,0.178,137.013,0.884,-18.683,0.129,936.786,0.335,85.984,0.563,9.758,2.265,326.388,8.247
2020-04-01 19:00:00,419.945,0.022,1969.07,0.565,137.263,0.865,-18.774,0.198,935.942,0.318,86.005,0.513,9.172,1.92,324.307,17.436
2020-04-01 20:00:00,419.989,0.016,1970.36,0.398,137.279,0.874,-19.298,0.091,935.261,0.228,85.597,0.421,9.806,1.813,327.398,6.621
2020-04-01 21:00:00,420.037,0.024,1971.18,0.332,137.468,0.869,-19.576,0.121,934.903,0.144,85.641,0.447,8.214,1.755,333.507,6.882
2020-04-01 22:00:00,420.065,0.015,1971.35,0.248,137.527,0.809,-20.081,0.222,934.434,0.207,85.27,0.433,9.3,1.302,335.196,6.848
2020-04-01 23:00:00,420.083,0.014,1971.23,0.265,137.696,0.73,-20.551,0.152,934.008,0.149,85.123,0.384,6.731,1.155,331.55,6.074
2020-04-02 00:00:00,420.071,0.019,1970.85,0.356,137.7,0.749,-20.974,0.129,933.677,0.114,84.479,0.617,7.636,0.868,341.685,3.778
2020-04-02 01:00:00,420.048,0.019,1970.28,0.332,137.761,0.865,-21.214,0.084,933.071,0.199,83.867,0.598,7.382,1.034,345.9,2.508
2020-04-02 02:00:00,419.995,0.012,1969.4,0.156,137.928,0.821,-21.292,0.085,932.284,0.119,81.528,1.053,7.838,1.006,344.9,2.501
2020-04-02 03:00:00,419.975,0.021,1969.24,0.306,137.834,0.772,-21.212,0.069,932.234,0.059,82.738,0.78,5.912,1.085,346.05,2.109
2020-04-02 04:00:00,419.959,0.015,1968.74,0.204,137.451,0.784,-21.139,0.079,932.139,0.063,81.449,1.239,5.619,0.834,346.183,3.332
2020-04-02 05:00:00,419.976,0.014,1968.86,0.213,137.692,0.816,-20.943,0.088,931.936,0.071,78.706,1.012,4.616,1.039,350.906,7.73
2020-04-02 06:00:00,419.987,0.016,1969.09,0.171,137.489,0.88,-20.859,0.156,931.622,0.12,80.173,1.293,4.337,1.031,349.744,9.022
2020-04-02 07:00:00,420.022,0.03,1969.08,0.12,137.914,0.757,-20.6,0.097,931.295,0.138,81.835,0.589,5.434,1.084,341.427,6.676
2020-04-02 08:00:00,420.052,0.019,1969.27,0.129,137.89,0.858,-20.412,0.068,931.159,0.087,83.212,0.807,6.228,0.627,343.518,3.76
2020-04-02 09:00:00,420.017,0.012,1969.34,0.131,137.899,0.796,-20.496,0.067,931.242,0.093,81.788,0.942,6.429,0.767,342.962,5.706
2020-04-02 10:00:00,420.039,0.014,1969.43,0.142,138.134,0.868,-20.591,0.073,931.128,0.062,77.256,1.639,6.555,1.018,343.636,4.466
2020-04-02 11:00:00,420.123,0.041,1970.04,0.36,138.363,0.795,-20.726,0.082,931.079,0.097,75.666,0.951,7.293,1.102,346.235,3.163
2020-04-02 12:00:00,420.169,0.023,1970.49,0.132,138.942,0.954,-20.982,0.085,930.963,0.064,76.169,1.698,7.182,0.989,344.967,2.243
2020-04-02 13:00:00,420.161,0.014,1971.14,0.349,138.705,0.745,-21.274,0.116,930.557,0.158,80.76,2.756,8.456,1.468,345.416,2.084
2020-04-02 14:00:00,420.168,0.011,1971.66,0.145,138.999,0.833,-21.768,0.189,930.319,0.151,81.773,1.409,8.703,1.797,343.185,2.431
2020-04-02 15:00:00,420.161,0.012,1971.67,0.133,139.137,0.872,-22.274,0.213,930.373,0.109,77.436,3.564,6.972,1.491,343.984,2.446
2020-04-02 16:00:00,420.163,0.016,1971.77,0.239,139.44,0.869,-22.642,0.142,930.646,0.065,69.905,1.787,5.445,0.926,345.035,2.999
2020-04-02 17:00:00,420.207,0.014,1972.4,0.199,139.783,0.889,-23.349,0.344,930.47,0.094,78.154,2.097,7.064,1.34,344.318,3.267
2020-04-02 18:00:00,420.193,0.013,1972.78,0.17,139.585,0.957,-24.057,0.132,930.379,0.056,82.542,0.732,7.859,1.064,344.534,2.171
2020-04-02 19:00:00,420.217,0.05,1972.95,0.135,139.664,0.707,-24.75,0.343,930.457,0.074,79.502,2.956,5.77,1.59,347.714,4.935
2020-04-02 20:00:00,420.252,0.021,1972.86,0.148,140.086,0.964,-25.095,0.243,930.481,0.181,64.889,2.12,3.7,1.135,23.171,46.17
2020-04-02 21:00:00,420.201,0.009,1973.09,0.164,139.445,0.759,-26.233,0.226,930.785,0.035,60.237,0.856,2.637,0.646,69.256,26.007
2020-04-02 22:00:00,420.286,0.112,1974.08,0.158,139.521,1.085,-26.937,0.225,930.855,0.066,60.996,0.712,6.166,1.646,16.876,12.916
2020-04-02 23:00:00,420.264,0.043,1974.19,0.109,139.332,0.947,-27.294,0.102,930.889,0.073,66.888,3.383,5.521,1.522,0.689,13.492
2020-04-03 00:00:00,420.269,0.052,1974.23,0.112,139.486,0.935,-27.387,0.077,931.086,0.084,70.273,1.885,5.206,0.952,0.7,9.176
2020-04-03 01:00:00,420.262,0.059,1974.29,0.186,139.126,0.848,-27.374,0.087,931.147,0.118,70.258,1.832,6.455,0.965,359.823,5.878
2020-04-03 02:00:00,420.245,0.01,1974.22,0.109,139.145,1.097,-27.652,0.089,931.596,0.13,69.393,1.898,4.759,1.029,11.014,11.744
2020-04-03 03:00:00,420.243,0.01,1974.14,0.129,138.639,0.755,-27.753,0.062,931.881,0.075,65.927,0.774,4.446,0.835,11.971,15.376
2020-04-03 04:00:00,420.235,0.013,1973.92,0.157,139.037,0.899,-27.786,0.073,932.151,0.114,63.308,0.781,4.42,0.967,19.068,14.769
2020-04-03 05:00:00,420.257,0.011,1974.1,0.161,139.267,0.822,-28.128,0.371,932.394,0.089,64.956,2.139,2.917,0.983,81.472,37.943
2020-04-03 06:00:00,420.251,0.012,1973.93,0.188,138.734,0.883,-28.333,0.276,932.548,0.071,64.926,1.903,2.7,0.826,71.328,34.425
2020-04-03 07:00:00,420.251,0.016,1973.68,0.121,139.059,0.955,-27.983,0.092,932.715,0.101,61.581,0.944,2.133,0.716,51.104,31.264
2020-04-03 08:00:00,420.239,0.014,1973.41,0.15,138.84,0.8,-28.171,0.268,933.061,0.068,63.382,1.866,4.49,1.685,117.625,9.714
2020-04-03 09:00:00,420.214,0.012,1972.95,0.147,138.472,0.973,-27.142,0.179,932.977,0.114,58.278,1.244,9.747,0.987,129.518,5.737
2020-04-03 10:00:00,420.207,0.014,1972.97,0.206,138.318,0.789,-27.256,0.189,933.363,0.11,56.628,1.325,10.178,0.962,133.434,5.546
2020-04-03 11:00:00,420.207,0.01,1973.1,0.168,138.272,0.879,-27.459,0.201,933.735,0.095,57.926,2.75,8.852,1.425,135.536,7.926
2020-04-03 12:00:00,420.202,0.012,1973.07,0.125,138.467,0.784,-27.388,0.331,934.016,0.105,56.488,1.469,8.419,1.08,137.509,7.233
2020-04-03 13:00:00,420.223,0.013,1973.38,0.14,138.281,0.83,-27.408,0.178,934.352,0.197,55.571,0.906,8.195,0.752,132.465,6.079
2020-04-03 14:00:00,420.24,0.016,1973.52,0.156,138.751,0.879,-27.659,0.239,934.733,0.052,58.564,2.605,9.727,1.16,140.562,7.916
2020-04-03 15:00:00,420.258,0.014,1973.38,0.13,138.667,0.817,-27.038,0.244,934.941,0.174,55.759,0.748,8.076,1.437,149.939,6.619
2020-04-03 16:00:00,420.265,0.016,1973.34,0.128,138.703,0.793,-26.587,0.288,935.558,0.148,55.961,0.472,6.858,0.499,150.446,5.353
2020-04-03 17:00:00,420.257,0.01,1972.81,0.193,138.521,0.764,-25.838,0.509,936.111,0.208,55.544,1.08,6.983,0.843,153.903,8.253
2020-04-03 18:00:00,420.25,0.013,1972.64,0.184,138.148,0.831,-25.622,0.538,936.814,0.224,57.794,1.657,6.283,0.784,151.962,7.561
2020-04-03 19:00:00,420.25,-9.99,1968.13,0.448,136.288,0.846,-24.805,0.305,937.432,0.238,56.808,0.577,6.842,0.877,152.74,6.544
2020-04-03 20:00:00,420.25,-9.99,1968.13,0.448,136.288,0.846,-24.051,0.419,938.221,0.181,58.281,1.026,6.31,0.797,143.383,7.031
2020-04-03 21:00:00,420.25,-9.99,1968.13,0.448,136.288,0.846,-23.046,0.415,938.947,0.211,57.845,1.52,7.198,0.84,135.219,6.25
2020-04-03 22:00:00,420.25,-9.99,1968.13,0.448,136.288,0.846,-24.88,0.467,939.249,0.135,66.239,2.357,7.969,0.918,149.407,8.485
2020-04-03 23:00:00,420.25,-9.99,1968.13,0.448,136.288,0.846,-25.069,0.301,939.694,0.153,72.794,2.499,8.958,0.834,152.117,4.578
2020-04-04 00:00:00,420.25,-9.99,1968.13,0.448,136.288,0.846,-23.785,0.645,940.373,0.223,73.862,2.68,9.475,1.036,151.314,5.553
2020-04-04 01:00:00,420.25,-9.99,1968.13,0.448,136.288,0.846,-22.721,0.673,941.198,0.29,71.133,2.932,10.965,0.734,148.148,3.766
2020-04-04 02:00:00,420.25,-9.99,1968.13,0.448,136.288,0.846,-21.745,0.719,942.104,0.251,69.124,2.995,8.603,1.121,148.928,5.824
2020-04-04 03:00:00,420.25,-9.99,1968.13,0.448,136.288,0.846,-20.699,0.295,942.934,0.241,66.488,1.369,7.058,1.095,148.699,9.246
2020-04-04 04:00:00,420.25,-9.99,1968.13,0.448,136.288,0.846,-20.536,0.386,943.636,0.193,67.867,1.562,8.232,0.722,148.465,4.976
2020-04-04 05:00:00,420.25,-9.99,1968.13,0.448,136.288,0.846,-19.635,1.013,944.141,0.174,67.512,3.15,8.706,1.012,153.117,6.119
2020-04-04 06:00:00,420.007,0.037,1968.13,0.448,136.288,0.846,-17.734,0.965,945.001,0.277,64.812,2.385,7.872,0.927,149.426,6.747
2020-04-04 07:00:00,419.996,0.017,1967.86,0.166,136.233,0.898,-16.332,0.371,945.9,0.331,62.046,1.657,8.549,1.014,150.565,6.564
2020-04-04 08:00:00,420.014,0.015,1967.7,0.149,136.002,0.97,-16.347,0.246,946.694,0.226,63.539,1.029,10.066,0.728,147.177,5.279
2020-04-04 09:00:00,420.046,0.015,1967.69,0.14,136.084,0.768,-15.034,0.371,947.471,0.217,58.481,1.729,11.169,0.942,140.381,5.862
2020-04-04 10:00:00,420.063,0.012,1968.21,0.344,135.966,0.861,-14.951,0.365,948.401,0.272,58.18,1.809,10.076,0.997,142.779,4.743
2020-04-04 11:00:00,420.034,0.02,1968.56,0.128,135.715,0.841,-13.82,0.47,949.199,0.205,54.634,1.782,8.375,0.711,145.557,8.03
2020-04-04 12:00:00,419.93,0.067,1967.89,0.599,135.107,0.9,-13.443,0.247,949.863,0.19,52.826,1.641,7.811,1.065,141.978,7.305
2020-04-04 13:00:00,419.749,0.042,1965.95,0.483,134.067,0.908,-13.976,0.46,950.363,0.204,58.665,2.618,8.167,0.834,134.569,11.352
2020-04-04 14:00:00,419.625,0.081,1964.02,1.275,134.375,0.815,-13.719,0.413,950.671,0.111,59.309,2.382,7.707,0.888,136.151,6.51
2020-04-04 15:00:00,419.52,0.063,1961.93,0.756,134.661,0.801,-13.687,0.447,951.168,0.154,52.703,4.046,6.17,0.923,143.467,7.689
2020-04-04 16:00:00,419.47,0.041,1961.32,0.38,135.223,0.933,-14.083,0.41,951.698,0.108,53.168,2.92,6.206,0.997,136.17,11.917
2020-04-04 17:00:00,419.637,0.051,1962.19,0.306,135.86,0.951,-14.622,0.221,952.099,0.097,59.341,1.416,5.441,0.788,131.399,8.372
2020-04-04 18:00:00,419.777,0.05,1963.1,0.403,136.144,0.78,-15.242,0.288,952.35,0.064,60.004,1.08,6.404,0.86,140.758,12.697
2020-04-04 19:00:00,419.949,0.021,1964.26,0.186,136.59,0.871,-15.512,0.233,952.536,0.116,54.003,2.49,6.808,0.869,147.075,9.485
2020-04-04 20:00:00,419.876,0.046,1963.87,0.478,135.942,0.911,-15.772,0.212,952.855,0.16,53.308,0.966,4.931,0.838,150.484,5.817
2020-04-04 21:00:00,419.715,0.045,1962.75,0.314,135.338,0.918,-15.55,0.228,953.291,0.057,55.031,1.275,2.531,0.585,125.428,12.781
2020-04-04 22:00:00,419.673,0.013,1962.72,0.169,134.569,0.837,-14.76,0.348,953.381,0.07,47.485,3.177,2.835,0.665,61.063,25.252
2020-04-04 23:00:00,419.697,0.009,1963.12,0.108,134.874,0.787,-14.877,0.188,953.431,0.037,46.651,0.832,1.239,0.645,41.179,31.842
2020-04-05 00:00:00,419.767,0.034,1963.83,0.361,134.88,1.016,-15.058,0.148,953.47,0.092,46.326,1.1,3.301,1.148,8.78,20.71
2020-04-05 01:00:00,419.88,0.084,1965.55,1.241,135.16,0.924,-16.242,0.391,953.221,0.101,60.821,8.97,3.98,0.724,342.188,10.35
2020-04-05 02:00:00,419.952,0.022,1966.29,0.235,135.455,0.89,-16.155,0.118,953.186,0.051,60.926,4.862,2.814,1.289,319.361,36.561
2020-04-05 03:00:00,419.932,0.017,1966.12,0.264,135.154,0.787,-16.276,0.214,953.043,0.043,63.382,6.014,3.353,0.666,327.445,13.521
2020-04-05 04:00:00,419.952,0.024,1966.45,0.422,135.423,0.768,-16.946,0.146,952.936,0.067,69.77,2.079,5.027,0.555,338.213,8.018
2020-04-05 05:00:00,420.14,0.057,1968.49,0.576,135.194,0.845,-16.981,0.097,952.931,0.052,71.628,2.005,7.064,0.644,336.034,5.406
2020-04-05 06:00:00,420.064,0.044,1967.98,0.457,135.108,0.845,-17.219,0.116,953.079,0.153,68.741,2.703,7.197,1.008,335.862,6.316
2020-04-05 07:00:00,419.994,0.023,1967.99,0.133,134.432,0.75,-17.126,0.137,953.267,0.062,62.899,1.389,7.366,0.902,331.502,6.002
2020-04-05 08:00:00,419.969,0.014,1967.56,0.213,134.497,0.867,-17.281,0.126,953.354,0.058,65.15,3.776,7.02,0.736,323.008,6.671
2020-04-05 09:00:00,420.015,0.031,1968.37,0.587,134.217,0.889,-17.481,0.184,953.382,0.111,82.172,9.038,6.53,1.472,333.934,5.53
2020-04-05 10:00:00,420.084,0.012,1969.14,0.407,134.122,0.82,-17.703,0.092,953.663,0.122,89.78,2.232,5.318,1.211,334.971,8.537
2020-04-05 11:00:00,420.111,0.011,1969.65,0.291,134.034,0.934,-17.761,0.09,953.931,0.054,88.389,1.456,5.17,1.196,330.033,8.257
2020-04-05 12:00:00,420.133,0.011,1970.36,0.188,134.129,0.752,-17.903,0.082,953.742,0.08,88.159,0.551,5.314,1.217,337.155,9.285
2020-04-05 13:00:00,420.175,0.025,1970.71,0.23,134.249,0.755,-17.94,0.095,953.649,0.072,87.639,0.364,5.646,1.141,329.686,10.81
2020-04-05 14:00:00,420.212,0.019,1970.63,0.159,134.416,0.767,-18.138,0.12,953.787,0.068,87.071,0.442,5.895,1.113,323.315,14.561
2020-04-05 15:00:00,420.277,0.03,1969.99,0.397,134.261,0.83,-18.341,0.076,953.97,0.142,86.661,0.449,5.856,1.234,331.402,5.227
2020-04-05 16:00:00,420.31,0.019,1969.2,0.347,134.325,0.7,-18.034,0.096,954.196,0.09,86.894,0.635,7.892,0.823,341.434,2.824
2020-04-05 17:00:00,420.394,0.026,1969.63,0.254,134.56,0.85,-17.821,0.057,954.561,0.055,87.346,0.423,5.595,0.64,339.317,2.217
2020-04-05 18:00:00,420.426,0.018,1969.98,0.191,135.01,0.756,-17.758,0.094,954.587,0.08,87.641,0.421,4.101,1.008,329.497,9.405
2020-04-05 19:00:00,420.397,0.024,1970.19,0.175,134.853,0.949,-17.679,0.061,954.773,0.064,87.68,0.436,4.541,0.906,326.155,8.356
2020-04-05 20:00:00,420.301,0.035,1969.79,0.187,134.669,1.116,-17.617,0.043,954.879,0.065,87.607,0.394,4.425,1.143,316.412,15.511
2020-04-05 21:00:00,420.351,0.09,1969.38,0.179,134.363,0.85,-17.554,0.067,955.283,0.158,87.662,0.476,3.648,1.147,314.743,17.376
2020-04-05 22:00:00,420.43,0.051,1969.01,0.206,134.67,0.89,-17.722,0.125,955.58,0.049,87.829,0.457,3.697,0.714,336.475,7.951
2020-04-05 23:00:00,420.312,0.053,1968.53,0.177,134.309,0.782,-17.588,0.125,955.783,0.054,86.981,0.574,3.018,0.336,350.527,6.915
2020-04-06 00:00:00,420.208,0.019,1967.97,0.127,134.168,0.84,-17.249,0.068,955.958,0.053,87.241,0.397,3.432,0.433,346.531,4.973
2020-04-06 01:00:00,420.185,0.017,1968.03,0.173,133.913,0.848,-17.052,0.094,956.11,0.04,87.539,0.394,2.856,0.629,335.172,10.196
2020-04-06 02:00:00,420.166,0.014,1967.93,0.156,133.909,0.899,-16.889,0.044,956.121,0.027,88.286,0.604,1.094,0.739,267.791,63.56
2020-04-06 03:00:00,420.154,0.012,1967.94,0.16,133.944,0.794,-16.702,0.076,956.021,0.04,87.688,0.528,1.311,0.655,204.541,69.775
2020-04-06 04:00:00,420.168,0.026,1968.17,0.148,133.978,0.822,-16.585,0.101,955.88,0.067,87.834,0.495,1.584,0.744,194.578,31.54
2020-04-06 05:00:00,420.115,0.012,1968.02,0.169,133.875,0.938,-16.175,0.106,955.585,0.086,86.992,0.49,1.527,0.76,185.351,38.064
2020-04-06 06:00:00,420.114,0.012,1967.95,0.119,133.902,0.725,-16.303,0.029,955.335,0.056,87.089,0.462,4.116,0.598,191.433,2.795
2020-04-06 07:00:00,420.115,0.017,1967.76,0.13,134.001,0.871,-15.965,0.116,955.282,0.033,87.174,0.453,4.736,0.487,189.368,2.719
2020-04-06 08:00:00,420.118,0.018,1967.46,0.175,133.934,0.808,-15.455,0.239,955.277,0.038,87.006,0.426,5.188,0.951,187.307,4.869
2020-04-06 09:00:00,420.098,0.011,1967.44,0.114,133.76,0.868,-14.961,0.209,955.173,0.039,87.406,0.543,4.268,0.781,183.534,4.879
2020-04-06 10:00:00,420.095,0.009,1967.29,0.076,133.737,0.83,-14.388,0.113,955.086,0.104,88.664,0.49,3.993,0.732,187.791,6.916
2020-04-06 11:00:00,420.08,0.014,1967.31,0.128,133.995,0.855,-13.941,0.294,954.697,0.135,89.541,0.468,4.531,0.991,187.019,7.311
